,0_names,0_logfoldchanges,0_scores,0_pvals,1_names,1_logfoldchanges,1_scores,1_pvals,2_names,2_logfoldchanges,2_scores,2_pvals,3_names,3_logfoldchanges,3_scores,3_pvals,4_names,4_logfoldchanges,4_scores,4_pvals,5_names,5_logfoldchanges,5_scores,5_pvals,6_names,6_logfoldchanges,6_scores,6_pvals,7_names,7_logfoldchanges,7_scores,7_pvals,8_names,8_logfoldchanges,8_scores,8_pvals,9_names,9_logfoldchanges,9_scores,9_pvals,10_names,10_logfoldchanges,10_scores,10_pvals,11_names,11_logfoldchanges,11_scores,11_pvals,12_names,12_logfoldchanges,12_scores,12_pvals,13_names,13_logfoldchanges,13_scores,13_pvals,14_names,14_logfoldchanges,14_scores,14_pvals,15_names,15_logfoldchanges,15_scores,15_pvals,16_names,16_logfoldchanges,16_scores,16_pvals,17_names,17_logfoldchanges,17_scores,17_pvals
19164,CCL15,-3.6513715,-11.493249,2.183516116783349e-30,CYBRD1,-4.510519,-10.740817,9.24306795978563e-27,CDH2,-3.4282045,-9.487541,4.105577309070978e-21,GATA6-AS1,-23.10977,-7.2089143,6.059508232966808e-13,STARD13,-24.107452,-9.4426155,4.472054928300706e-21,ROBO4,-25.37784,-13.496713,3.7907182746888455e-41,NFKBID,-2.3893547,-9.940204,1.472145399203493e-22,CES4A,-3.1495461,-9.399363,1.545521617909297e-20,UGT2A3,-23.75147,-9.015308,2.313458949221203e-19,PRMT9,-2.6228192,-11.713711,9.317120549086166e-29,IL10,-24.28495,-9.671078,4.964410250298418e-22,PREX1,-2.4507816,-8.1283455,3.283574067220193e-15,TFPI2,-24.617477,-9.886185,6.030628627396544e-23,CPOX,-23.975672,-8.977602,3.2412106011433016e-19,KIF16B,-24.179255,-10.440154,2.164718825415995e-25,GPIHBP1,-24.177416,-9.430368,4.943675642491117e-21,NUDT15,-25.211878,-14.824661,3.1552981929030642e-49,CCL16,-25.805182,-17.356783,1.44835088834714e-66
19165,FBN1,-4.9468317,-11.500193,1.994766076733235e-30,INHBE,-4.4519286,-10.752869,8.244982672076943e-27,NDUFV2,-1.0510826,-9.491148,8.690544333837129e-21,MAOA,-2.5520377,-7.2113357,7.921382394442125e-13,ONECUT1,-23.958351,-9.450725,4.141699949487727e-21,ZNF160,-6.0281234,-13.50247,3.328433636770203e-41,LETM2,-24.227757,-9.942929,3.4652056530178094e-23,IGFBP5,-2.8436444,-9.404799,2.6685497760108838e-20,CHST9,-23.725601,-9.016324,2.292291394769922e-19,RENBP,-24.603994,-11.7290945,1.4369513089823022e-31,XAGE5,-24.088348,-9.674566,4.799504546665922e-22,RP11-325F22.2,-23.609705,-8.128896,4.827540197881295e-16,SLC10A7,-24.09992,-9.887178,5.971635873861325e-23,RBKS,-3.9439206,-8.977653,1.1447374678171322e-18,KISS1,-24.173138,-10.443775,2.0845139639811913e-25,OXER1,-24.027782,-9.4307995,4.923546911515788e-21,HSD17B2,-24.970894,-14.832343,2.8206958692172414e-49,CLPX,-25.67816,-17.356937,1.4445457123492072e-66
19166,IL18,-4.124569,-11.510346,1.8059090586931943e-30,PFN2,-4.242786,-10.759704,7.369826202029433e-27,FOXA1,-23.770529,-9.4941225,2.75484073520636e-21,HEY2,-23.18227,-7.2148113,5.803975850661149e-13,SMIM22,-24.208605,-9.451711,4.103198371313487e-21,EIF3H,-1.9583308,-13.5072775,1.727580638087945e-38,ZNF683,-24.327126,-9.946114,3.3571676751403555e-23,TBX2,-24.058136,-9.406528,6.234971972793118e-21,PCLO,-23.739819,-9.0168495,2.281401995462065e-19,CXCR6,-3.852631,-11.731882,1.2875330400077195e-29,ITGA3,-4.483733,-9.680515,5.458671970325447e-22,FNDC5,-23.633574,-8.131118,4.740412586751282e-16,HLCS,-24.071512,-9.887605,5.946473497357776e-23,FCRL3,-24.032335,-8.995638,2.7543057547434615e-19,LAIR2,-3.281093,-10.44417,6.474900209790305e-23,SEMA4G,-24.008005,-9.434877,4.7373186756713865e-21,SSH1,-25.325497,-14.834508,2.732964447310129e-49,EIF3J-AS1,-25.74809,-17.358488,1.4070927047405103e-66
19167,RGS12,-3.3255215,-11.514293,1.831642915858969e-30,ID1,-2.1661382,-10.763067,1.1726608979691179e-26,CES3,-24.373178,-9.500737,2.5868758265737945e-21,PLEKHF1,-2.5920458,-7.2177787,6.261040607449211e-13,CHMP4C,-23.894157,-9.4546,3.99242987510039e-21,FOXO3,-3.77101,-13.515136,7.766730900916303e-40,TMEM50A,-1.1993178,-9.957118,3.6615639158039723e-22,OSBPL7,-4.198849,-9.406715,8.189299190053918e-21,DEPDC1B,-23.639225,-9.021766,2.182058428155412e-19,UBR1,-3.0852203,-11.738434,1.1408937234783192e-30,BECN1,-2.8655336,-9.687007,1.0157071571381406e-20,SIDT1-AS1,-23.792988,-8.138038,4.478864311023998e-16,KRT86,-24.452358,-9.888388,5.900619241749719e-23,RNF122,-23.936798,-9.001589,2.61007452240071e-19,STARD9,-24.413744,-10.446766,2.0204750184523854e-25,CAPS,-24.126036,-9.43514,4.7255905429433436e-21,ZZZ3,-25.23076,-14.838134,2.5920312187379942e-49,AC245100.1,-25.848242,-17.363499,1.2926391159292737e-66
19168,PTPRM,-3.195656,-11.5162325,1.698052152715157e-30,ARHGEF40,-4.4995103,-10.778164,6.216672593146547e-27,HERPUD1,-1.0031334,-9.50117,8.13661880802055e-21,PCP4L1,-23.392008,-7.217885,5.674992278339257e-13,MTSS1L,-23.916819,-9.459444,3.8133901325140226e-21,ARIH1,-3.1269422,-13.517284,1.5829163260998517e-39,RBM3,-1.2784638,-9.958608,3.7107331877516724e-22,RP11-47L3.1,-4.3534336,-9.418604,6.508895878349943e-21,WDR53,-23.951069,-9.023905,2.140191872057528e-19,PLEKHF1,-24.736343,-11.747915,1.153689699646462e-31,HOTAIRM1,-3.7562613,-9.688366,3.6053090479920585e-21,LINC01207,-23.405949,-8.145328,4.218734051605851e-16,BICC1,-24.146423,-9.900171,5.250861067282851e-23,HEYL,-23.614708,-9.00412,2.551040219301991e-19,DHX58,-24.334389,-10.450581,1.9416468095718315e-25,ECM2,-23.66417,-9.438324,4.5853219331453435e-21,CTGF,-25.539017,-14.8408165,2.4924632175107554e-49,ASB8,-25.644121,-17.364643,1.2678134486286674e-66
19169,PLXND1,-2.4054139,-11.526288,1.7894305881768144e-30,MPEG1,-3.8670247,-10.783256,6.4157748417181664e-27,FAM69A,-23.974678,-9.502753,2.5377194158187653e-21,CPXM2,-23.390402,-7.2250295,5.386008177127006e-13,IFI30,-2.5837798,-9.463157,8.427131978308775e-21,GPR82,-25.16347,-13.52167,2.717558432487567e-41,AFAP1,-24.153618,-9.970586,2.6310902091805587e-23,ZDHHC8,-24.11564,-9.420486,5.4655942240825264e-21,MFSD3,-23.86662,-9.024837,2.1221998353530803e-19,PCDH9,-24.623657,-11.748376,1.147494294796367e-31,ZNF677,-3.5728211,-9.690304,1.06217544757565e-21,ITGAL,-3.3891754,-8.1481695,3.065169852530807e-15,MOB3C,-24.213223,-9.903073,5.1020543795639033e-23,SIGLEC1,-23.835056,-9.007189,2.481211157937651e-19,EFEMP2,-24.153046,-10.452082,1.9114664594307724e-25,STARD13,-23.992792,-9.439384,4.539552573257467e-21,INHBB,-25.622656,-14.840989,2.486173841896036e-49,TMEM120B,-25.889065,-17.37895,9.948547821554881e-67
19170,ROCK2,-2.7776954,-11.532548,1.6230224864444554e-30,ANXA3,-24.557308,-10.792631,5.4233293326501754e-27,VAMP1,-3.2778585,-9.503764,2.9807282244873774e-21,NLGN4X,-23.068783,-7.227236,5.299711245997324e-13,TPI1,-0.9902023,-9.474612,1.48965405633823e-20,CASP8,-3.230573,-13.526529,9.171100724599436e-40,HMGB1,-0.9990521,-9.981768,4.1909020284705076e-22,RAB39B,-24.064165,-9.429969,4.9972779547984266e-21,RRAGD,-23.570015,-9.034095,1.9513439603897752e-19,CLIC2,-4.0892725,-11.749749,2.5496345822156952e-31,PSMB10,-2.339126,-9.693868,8.070198249334303e-21,STX11,-2.843439,-8.162774,3.2652654923630572e-15,SLC12A5,-24.272938,-9.9080305,4.8574601197134774e-23,GJA1,-3.6235058,-9.020364,8.330115663206155e-18,ENDOD1,-24.44368,-10.4525175,1.9027866139613825e-25,ONECUT1,-23.843786,-9.447485,4.204430023933764e-21,TBC1D9B,-25.178585,-14.8445015,2.3618451075528455e-49,HSPA14,-25.550474,-17.379217,9.903432873857796e-67
19171,BASP1,-4.542211,-11.532579,1.379669989658474e-30,ZNF503,-24.437777,-10.80248,4.878434121742276e-27,HLA-DQA2,-1.8297379,-9.517543,5.311848869449699e-21,ADH6,-2.4038448,-7.2302313,6.688881630332987e-13,TCF7L2,-3.0380259,-9.481776,6.2908975161114574e-21,SPON2,-2.8827453,-13.538617,9.69778933443094e-40,FHL2,-24.161396,-9.984993,2.278798298270211e-23,GPIHBP1,-24.230377,-9.431823,4.910474919541582e-21,AC020571.3,-23.86522,-9.039087,1.8649371272880631e-19,BCAT1,-24.549898,-11.754479,1.0685579342061055e-31,EHF,-23.916342,-9.69484,3.9428200909372195e-22,NCK1-AS1,-3.802337,-8.168134,5.836255571466143e-16,SMIM1,-24.24751,-9.909469,4.788681170575399e-23,PLA2G7,-4.234552,-9.0360775,3.2871640956176747e-19,CDO1,-3.9592834,-10.452992,1.4049353398835137e-23,SMIM22,-24.093872,-9.44847,4.165371678550386e-21,MPZL2,-25.359291,-14.845363,2.332341037903716e-49,STAP2,-25.674868,-17.381218,9.573221041974858e-67
19172,SLCO2A1,-5.3893905,-11.544776,1.2288147708817553e-30,AP2S1,-1.0926015,-10.80337,1.28254348502254e-26,RPS3,-0.7916932,-9.518229,7.998618050213894e-21,GOT2,-1.5606216,-7.2346244,7.197891558226882e-13,VIPAS39,-24.09877,-9.487081,2.9336999884117373e-21,ATXN3,-4.159017,-13.538734,1.999613881468444e-40,HAVCR2,-3.050523,-9.987015,1.2002039238571347e-22,DPEP2,-23.854095,-9.44593,4.297054929832101e-21,STARD5,-23.813734,-9.0420475,1.815491843809329e-19,TMEM159,-24.629868,-11.755173,1.0599320141977666e-31,THADA,-3.593828,-9.696878,9.317311019051299e-22,MYRIP,-23.657684,-8.172533,3.372861054516155e-16,TRAF6,-24.043106,-9.916262,4.476689145732669e-23,AC020571.3,-23.83394,-9.03833,1.8712143405128682e-19,HOPX,-2.779323,-10.453954,1.918060295193e-21,CHMP4C,-23.77963,-9.451357,4.0530000083347236e-21,PXMP4,-25.36956,-14.848193,2.2378649505876626e-49,RFTN1,-25.75648,-17.393967,7.711637812965261e-67
19173,PINK1,-3.4047468,-11.549737,1.1864054239930727e-30,CDK1,-3.101865,-10.807165,4.899866106376653e-27,IGHA2,-5.153546,-9.522284,2.0633565257270493e-21,DGAT2,-1.9087394,-7.2353983,6.139440254984025e-13,LPCAT2,-4.0339556,-9.492454,3.465041507165991e-21,ARPP19,-2.5199955,-13.548328,3.4163340684718654e-39,GJA5,-24.631115,-9.989124,2.1867133104946355e-23,ALDH1L1,-4.1062317,-9.450496,6.113944220883029e-21,LAMA5-AS1,-24.125057,-9.057536,1.5771803650266608e-19,CIRBP,-1.3891289,-11.756068,3.58155601160338e-28,ARID5A,-2.062683,-9.697066,1.923659351458547e-20,ALDH5A1,-3.7093484,-8.172937,6.732143082473958e-16,DLL1,-24.38933,-9.929054,3.9427787762630073e-23,CH507-9B2.5,-23.861263,-9.03854,1.8676520006135882e-19,TINAGL1,-4.194854,-10.456622,1.5990849531441709e-24,MLIP,-24.0636,-9.455881,3.882919686825571e-21,OXSR1,-25.226719,-14.853806,2.0616328374315396e-49,SLC51A,-25.872635,-17.395283,7.541359695483066e-67
19174,KALRN,-5.125649,-11.553658,1.0904293871932079e-30,LIPG,-5.644521,-10.818016,4.0015820288601976e-27,FDFT1,-1.6458775,-9.528148,4.640447008654916e-21,GRIA3,-23.281178,-7.2434444,4.706080142626897e-13,FOXA1,-23.74287,-9.493289,2.7655637126909572e-21,RNF41,-4.7019553,-13.549138,3.228638534578798e-41,ADRBK2,-24.193924,-9.99051,2.156642267813639e-23,USP36,-1.8290735,-9.452365,3.744090621085094e-20,LST1,-2.2165859,-9.060602,1.975466214359379e-18,PNRC2,-1.9612756,-11.760215,5.864738315985186e-29,GSTA4,-3.1693263,-9.69809,2.047611830394611e-21,FRAT2,-23.586142,-8.179838,3.175802412126932e-16,CBX8,-24.115114,-9.933371,3.777248001582474e-23,STARD5,-23.782463,-9.041289,1.8216107368587483e-19,AKR1C4,-3.1490462,-10.456933,1.1178725479978317e-21,MTSS1L,-23.802279,-9.456195,3.871364591143882e-21,EGLN1,-25.089758,-14.855671,2.0061790094485314e-49,CHCHD10,-25.793022,-17.398033,7.197397511286555e-67
19175,PLXNA2,-24.95598,-11.568014,1.005456945714673e-30,AK1,-1.9110771,-10.828198,6.944335226875843e-27,RAB9A,-1.9732485,-9.52891,4.363921560919479e-21,PIK3R3,-2.0507195,-7.2438135,6.286889986275745e-13,PLA2G5,-24.06734,-9.493439,2.761636907497431e-21,NPIPB5,-25.179602,-13.549391,1.8764405159189694e-41,DOK1,-4.092794,-9.997106,2.1991309266986537e-23,EMILIN2,-23.829767,-9.456853,3.874677587299848e-21,INHBE,-3.8734863,-9.08023,2.694127881776847e-19,DCN,-25.096214,-11.763542,9.611748340887127e-32,ACTB,-1.3200339,-9.708566,4.257600947908489e-20,ADORA2A-AS1,-23.70083,-8.180538,3.157507347293148e-16,NCEH1,-24.09121,-9.935226,3.7082135459082123e-23,EXOC8,-23.830372,-9.044666,1.766611415522337e-19,SEMA6A,-24.265104,-10.458239,1.7924519719711879e-25,RARG,-24.049555,-9.4796,3.100233342959776e-21,KBTBD3,-25.301207,-14.856907,1.970256668564513e-49,ATAD2,-25.71145,-17.399412,7.03091505077578e-67
19176,FGFR4,-24.683826,-11.573874,9.400489208290147e-31,IER3,-1.4069453,-10.828232,8.060591845205567e-27,SLAMF8,-23.893396,-9.529263,1.971254751056221e-21,ONECUT1,-3.817472,-7.2482986,4.707782219787161e-13,C11orf74,-4.0098453,-9.504335,3.169300500678536e-21,SLC38A2,-2.4057026,-13.550413,5.046986780719968e-39,NRP2,-3.4311686,-10.00974,7.452508703323216e-23,RP13-188A5.1,-24.129751,-9.457764,3.8413662416694494e-21,HSH2D,-3.700344,-9.083201,4.716457210832135e-19,KPNA5,-4.582796,-11.763807,1.910371252430293e-31,SLIT3,-24.011929,-9.713346,3.293997761987822e-22,SIGLEC7,-23.391394,-8.181667,3.12825350831775e-16,SNX7,-23.753082,-9.938764,3.5800948360902615e-23,LAMA5-AS1,-24.093733,-9.056774,1.582533023754852e-19,IGFBP6,-24.27128,-10.469051,1.6009696867966107e-25,RP5-908M14.9,-23.941904,-9.480217,3.0821313986388367e-21,PIP5K1A,-25.245033,-14.866803,1.704801128304066e-49,MLF1,-25.861877,-17.400608,6.889669088208729e-67
19177,SWI5,-2.1855052,-11.576163,1.0800631305014212e-30,ACMSD,-4.507881,-10.838226,3.255990797571176e-27,LINC01550,-4.5294495,-9.532692,1.8976737086637457e-21,AC011043.1,-23.414995,-7.249236,4.5102038803763983e-13,APOC1,-1.104073,-9.505566,1.0726447587084976e-20,ABCG1,-25.16522,-13.552153,1.8084100879709867e-41,SRSF3,-1.1160506,-10.0118885,2.5889027746898396e-22,ATM,-2.0753164,-9.458097,4.298222510276854e-20,LAD1,-23.825357,-9.094213,1.1291972072284937e-19,ADD3,-3.3470364,-11.770621,3.7132150446826655e-29,HEY1,-4.0617456,-9.713403,7.45936353310066e-22,HJURP,-23.565334,-8.189942,2.9217920576206817e-16,GATB,-23.876371,-9.942224,3.458988401801731e-23,ANGPTL2,-23.892006,-9.065298,1.464455602011019e-19,NSMF,-24.473936,-10.469382,1.5954373669467183e-25,FOXA1,-23.628428,-9.4900055,2.808223184105056e-21,SMAD4,-25.299194,-14.867716,1.682184322281037e-49,GRAP2,-25.78802,-17.40311,6.603018036252488e-67
19178,ELN,-25.011326,-11.577955,8.970150791243689e-31,ANXA5,-1.1816233,-10.838344,8.596842555782135e-27,GPR37,-23.798677,-9.534118,1.881995825317292e-21,ZNF776,-23.178595,-7.2515874,4.4329976752308184e-13,CDHR5,-3.44973,-9.50812,3.458835711381007e-21,DDX58,-25.124924,-13.556432,1.707779796090289e-41,SMOC2,-24.06288,-10.013277,1.717519018999754e-23,PPP1R15A,-1.1637496,-9.463843,7.135113936544666e-20,CD160,-3.7365444,-9.096617,3.671623536344675e-19,PTPN1,-2.3276172,-11.770676,3.1534954496167217e-29,NOV,-24.138058,-9.71835,3.137475860994187e-22,RIPK3,-23.640112,-8.193911,2.8276103059778563e-16,OLFM2,-23.997677,-9.943083,3.429548497438533e-23,AC147651.4,-23.698902,-9.068225,1.425956191928226e-19,NASP,-2.2290277,-10.477074,3.870341215361586e-21,PLA2G5,-23.952705,-9.490155,2.8042385332707875e-21,FEN1,-25.097113,-14.877243,1.4632716165290445e-49,CNBD2,-25.771439,-17.405567,6.33332221565907e-67
19179,NT5E,-5.44849,-11.581864,8.056823094528759e-31,CRIM1,-1.979341,-10.846051,4.716571251900568e-27,FAM83G,-5.9655128,-9.534939,1.8497903487351917e-21,DYNC2H1,-3.8379698,-7.2601223,4.3047753566805535e-13,IGFBP3,-2.470936,-9.5166025,4.918989209427975e-21,USP34,-3.4722235,-13.561739,3.2316338328008445e-40,KCNAB2,-3.222241,-10.017152,5.690418120410214e-23,CSF2RA,-3.8992429,-9.46845,7.773776258460617e-21,TUBA4A,-1.4699377,-9.0978565,2.2330120434311245e-18,RP11-222K16.2,-24.860073,-11.77392,8.5132472236786e-32,HNRNPC,-1.4814337,-9.718825,2.8061316640377647e-20,CRYM,-23.172297,-8.199987,2.689153568659176e-16,LIPT1,-24.178286,-9.943669,3.4095934192966305e-23,C22orf29,-23.98041,-9.06892,1.4169554167725112e-19,CLDN4,-4.0309334,-10.4791,5.828599127373676e-24,DAB2IP,-24.120733,-9.491922,2.757489378568611e-21,GLT8D1,-25.17582,-14.877445,1.4589449055989898e-49,AKTIP,-25.674473,-17.411163,5.759135974560334e-67
19180,PLCXD2,-3.928052,-11.585308,7.571565316721098e-31,TMPRSS2,-24.283127,-10.8465185,3.035002624007403e-27,FGL2,-2.0005467,-9.546233,3.751408315665902e-21,NPM2,-23.033869,-7.2632113,4.069960857937788e-13,LBP,-2.9293208,-9.5177145,4.495600148250343e-21,MCTP2,-25.272081,-13.562095,1.583140920697192e-41,MMP7,-24.582417,-10.019226,1.618187123102506e-23,MAP1A,-24.03516,-9.475602,3.243349519684508e-21,DCAF4L2,-23.723162,-9.102548,1.0464360314593647e-19,STAT1,-1.8855401,-11.774222,6.80880082976047e-29,TTC39C-AS1,-24.160624,-9.720938,3.059465549562818e-22,CD79B,-2.690784,-8.200986,1.353979353576767e-15,ST14,-24.103369,-9.943876,3.402606727019191e-23,OXSM,-4.3325567,-9.069923,2.1196303302660208e-19,XPOT,-3.6280777,-10.480467,4.1137004315239914e-24,CES3,-24.230585,-9.496612,2.6371458992638105e-21,COX7B2,-25.39185,-14.882106,1.3627255814411003e-49,LY9,-25.845137,-17.426054,4.4718117449960915e-67
19181,RP11-372E1.4,-24.792542,-11.588097,7.983499304831006e-31,COL27A1,-3.9166954,-10.849143,2.8370744318537622e-27,CCR1,-4.028762,-9.548735,1.6340320289382307e-21,LAMB2,-1.7368419,-7.263884,5.71312673967403e-13,ADI1,-1.512509,-9.52006,8.341850756522083e-21,SP100,-2.247555,-13.56525,4.505829042150079e-39,SUMO1,-1.1169093,-10.020801,2.1046413048021623e-22,PLA2G5,-24.005594,-9.491638,2.784920808815399e-21,HIST1H1C,-1.796786,-9.111197,1.5217934480176039e-18,HSPA2,-4.2091203,-11.791682,1.1358668354979245e-31,RBM39,-1.4520216,-9.722929,3.013964480082678e-20,P2RX5,-23.676943,-8.208874,2.4986353697524394e-16,EPB41L4A,-24.194517,-9.949578,3.2148920244831543e-23,FOXM1,-23.884197,-9.07329,1.3616762988446575e-19,PAGE2B,-24.608667,-10.483797,1.3721331557377219e-25,P3H4,-23.985182,-9.500219,2.5481009506419022e-21,CSNK1G2,-25.422709,-14.882232,1.3602199854579684e-49,CXXC1,-25.777975,-17.427303,4.377929214494789e-67
19182,MYH11,-3.0563536,-11.600822,6.362778591327612e-31,VSNL1,-4.646476,-10.849513,2.817089761564727e-27,ADAP2,-4.194535,-9.557234,1.6245318941880348e-21,LAYN,-3.0977657,-7.270028,4.1189632585005616e-13,TMBIM6,-1.0033551,-9.522296,1.0162168542442771e-20,BLMH,-25.027206,-13.566148,1.4995290409381517e-41,CSF3R,-24.19486,-10.022829,1.560814255379342e-23,ELOVL5,-1.6790603,-9.508799,3.0979680829411256e-20,ZBTB32,-24.017874,-9.1199255,8.926893252360855e-20,USP11,-3.11569,-11.7976465,1.1185448820237848e-30,KLRC4,-24.31434,-9.723931,2.97160901047453e-22,POU2AF1,-23.188719,-8.209253,2.490797487448025e-16,GPC3,-3.6753902,-9.949771,7.046305784994594e-21,SCRG1,-24.10754,-9.083965,1.2354165431283576e-19,KCNE3,-24.356535,-10.485331,1.350280216359299e-25,PON1,-2.9263597,-9.504162,6.187513086058365e-17,VWA1,-25.525126,-14.8829155,1.3466540216259372e-49,TMEM19,-25.67027,-17.429983,4.1829443676548786e-67
19183,NUDT12,-24.748585,-11.601629,6.832771913271886e-31,MUC5B,-24.890196,-10.851089,2.888828880119677e-27,UBB,-0.79186606,-9.559086,5.555802673407974e-21,C16orf45,-2.4481173,-7.2745743,4.490111435870756e-13,RBP1,-3.3434615,-9.524368,3.908396427469052e-21,LRRC32,-4.9483824,-13.571895,1.637082813437254e-41,RIMKLB,-4.7292705,-10.032018,1.4649751487175928e-23,C19orf60,-1.9854958,-9.512666,2.823865251499518e-20,FANCD2,-23.875448,-9.126136,8.433461403566918e-20,MSI2,-2.5515394,-11.800321,5.941016248567105e-30,NPNT,-23.981321,-9.726338,2.902761845428576e-22,APOM,-2.2919686,-8.210798,2.728716950543284e-15,RCN3,-24.236107,-9.950562,3.183587668852744e-23,VSTM4,-23.742796,-9.085836,1.2145156955362636e-19,COMMD5,-2.7249198,-10.486884,8.930290159430972e-23,ABCC1,-24.02598,-9.512384,2.269243883143112e-21,EHD2,-25.292904,-14.885289,1.3006532260740298e-49,PIK3R3,-25.90699,-17.433695,3.927203328234713e-67
19184,AIF1L,-24.916935,-11.611779,6.0791861445943844e-31,RP11-983P16.4,-24.586823,-10.857747,2.688273388521123e-27,PLCXD2,-3.901584,-9.56301,1.9369796538092733e-21,TTPA,-3.6769462,-7.2774186,3.934217918989154e-13,TMEM51,-23.961647,-9.527397,1.998442337011906e-21,TSC22D2,-3.7263567,-13.58504,2.06961318559667e-40,GALNT7,-24.260746,-10.035943,1.3685109720164862e-23,FRYL,-2.4155245,-9.524052,1.5361452338448325e-20,SETD1A,-23.954027,-9.129908,8.147068797129431e-20,PDE4A,-4.340502,-11.805988,2.8563265190071003e-31,SLCO4A1,-24.104002,-9.732227,2.740948124935079e-22,ATF5,-2.185895,-8.210992,2.0274150959818544e-15,POT1,-24.162512,-9.950599,3.1824112829089764e-23,DCAF4L2,-23.691906,-9.101774,1.0500594388844068e-19,TRAPPC11,-24.34231,-10.488948,1.3000895673573059e-25,PPP1R13B,-24.089998,-9.523895,2.033260146893617e-21,CYP1B1,-25.47204,-14.891514,1.1873049032160377e-49,MT-ATP8,-25.851923,-17.43375,3.9234070051231015e-67
19185,LRRC32,-3.054044,-11.61408,5.509688540214433e-31,NCF2,-4.598996,-10.858044,2.567121062783333e-27,TNFAIP8L2,-24.155268,-9.563382,1.4227046145631919e-21,KALRN,-2.6414685,-7.279721,4.208940761762459e-13,SLAMF8,-23.865723,-9.5284195,1.979043147568697e-21,MAFG,-25.065773,-13.585521,1.1567224777261917e-41,CDH6,-24.081606,-10.036083,1.3665876596995275e-23,SLAMF8,-23.804045,-9.526599,1.9959793746967476e-21,LRP3,-23.847576,-9.138463,7.532560931252566e-20,BCL9L,-24.608885,-11.820317,4.941955869624535e-32,FAM177A1,-1.563623,-9.743229,1.9670620108074954e-20,PYCARD,-1.7695669,-8.220151,2.4231374222533822e-15,NAT6,-24.00786,-9.951045,3.168299358580366e-23,NOS3,-23.872196,-9.113658,9.419518303584409e-20,TNS2,-3.9752836,-10.490896,8.907345368869494e-24,TMEM51,-23.84708,-9.524078,2.0297215527834142e-21,BCL6,-25.351013,-14.894771,1.131967979777262e-49,SMTN,-25.90362,-17.437979,3.651215441977415e-67
19186,IFI30,-2.4497879,-11.621138,6.35052330240278e-31,CRTAP,-2.4537356,-10.858224,3.876833775662164e-27,CHRD,-5.643354,-9.568245,1.3391720573317088e-21,KLHL23,-3.0517232,-7.2835245,4.0612693337936773e-13,LOXL2,-24.244608,-9.53014,1.9468203053238796e-21,AKIRIN1,-3.6366367,-13.586577,1.9224574128127246e-40,GPX2,-3.016315,-10.048408,2.651409031830419e-23,LOXL2,-24.182795,-9.528317,1.9634929665158765e-21,C11orf21,-24.02919,-9.140213,7.412568276671836e-20,ACVRL1,-24.75679,-11.824607,4.699114327488077e-32,TIE1,-3.09229,-9.74368,1.784001871970374e-21,GATA2,-4.5257287,-8.233234,2.1349862742959623e-16,AC007325.4,-23.80198,-9.955132,3.0419751288565535e-23,AFAP1L1,-24.035488,-9.115606,9.253108191187063e-20,DEDD,-4.4661074,-10.491384,3.338471429822056e-25,ZNF354A,-24.070753,-9.526605,1.9813472091965165e-21,CLIC2,-25.16041,-14.904885,9.759835779372558e-50,APOL2,-25.844751,-17.447334,3.113952686276448e-67
19187,POR,-1.5696785,-11.623549,7.962085572749405e-31,PLN,-24.770235,-10.86026,2.6162225686394778e-27,KIF12,-24.328375,-9.577781,1.2393676990115028e-21,RP11-222K16.2,-2.8267424,-7.283657,3.940966698025354e-13,HOMER3,-24.079697,-9.532893,1.8963176475638675e-21,INIP,-4.477599,-13.589537,4.339102283924036e-41,MLPH,-24.00523,-10.053305,1.149561902709154e-23,GPR146,-24.057467,-9.529645,1.938772006131632e-21,TTN,-24.098436,-9.144551,7.123346558206474e-20,RCAN2,-24.498417,-11.827794,4.5263733230392983e-32,APBA2,-4.4700494,-9.748681,2.879272303909636e-22,GRAP2,-3.0625057,-8.237386,1.014124348209834e-15,FBXO17,-24.171894,-9.965413,2.745784579257522e-23,SHQ1,-23.888145,-9.118277,9.029695925794568e-20,APOBR,-24.219393,-10.493108,1.2446533788719208e-25,LOXL2,-24.12985,-9.526817,1.9773272195602903e-21,ATXN1L,-25.292238,-14.90756,9.384418510908554e-50,DOCK9,-25.847462,-17.449177,3.017837484713329e-67
19188,ADGRG6,-24.816961,-11.632387,4.793797323860884e-31,KRT19,-4.5314856,-10.861465,2.44695093087348e-27,BHLHE41,-23.925726,-9.57826,1.2336800930168478e-21,STOX2,-23.276037,-7.2899446,3.342209684073848e-13,GPR37,-23.771015,-9.533274,1.889446888704036e-21,CHST11,-25.15758,-13.615781,7.706360880079823e-42,GALNT3,-24.171188,-10.056399,1.1143634724465579e-23,FAM171A1,-24.01107,-9.53622,1.8207764900564415e-21,RP11-443B7.1,-23.907398,-9.151374,6.690915710507239e-20,FCMR,-4.1459694,-11.828611,9.405798381232035e-31,VEGFC,-24.16852,-9.753129,2.23544126314938e-22,CLNK,-23.724802,-8.238909,1.9480289732172407e-16,ZNF785,-24.13484,-9.96859,2.660192545145922e-23,ZBTB32,-23.98657,-9.119147,8.95804325422377e-20,R3HCC1L,-24.354683,-10.493973,1.2334238240430586e-25,GPR146,-24.004562,-9.528144,1.952439788315763e-21,SLC25A32,-25.278938,-14.921752,7.62025354410824e-50,METTL17,-25.778475,-17.450556,2.9478772167715966e-67
